id,mw,logp,smiles,ic50,unit,canonical,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL2178279,589.63,4.79,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,0.98,nM,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,15.29631789,-6.261707771,15.29631789,0.045717421,0.281254821,589.626,559.386,589.2525412,222,0,0.4162995,-0.321981366,0.4162995,0.321981366,1.186046512,2.023255814,2.813953488,11.48259552,-0.248323464,1.22158E-16,-2.776637259,0.08370316,-2.895991695,2.133851328,-1.072153753,1.632557554,3118.142231,56.33953412,50.56706407,20.56706407,32.63645279,26.11960001,11.22517282,7.912439324,7.912439324,5.146828991,5.146828991,3.281785314,3.281785314,-4.62,3.66385E+14,9.95928475,11.57377017,6.128170974,287.3330713,10.20972308,5.693927995,8.470861377,0,5.907179729,6.176298517,14.78615347,9.665781456,18.26992695,5.098681808,24.15011463,54.68774832,85.53136112,37.30421375,59.17070606,22.62796744,0,39.96805619,0,25.89797522,38.27307899,83.06942255,0,16.94476576,5.309813353,18.85863142,0,0,78.83850155,19.0460831,0,72.28147484,60.81561659,2.823684157,27.9781672,0,107.86,196.6130294,4.794537184,13.17124514,9.773509493,0,0,0,0,0,20.39472723,41.20492373,296.3719052,0,16.00161785,9.561948415,-14.13127065,-2.342901428,-12.44637768,-13.05589927,-30.70902246,0,0.3,43,2,10,0,1,1,2,3,5,8,2,13,9,0,1,1,6,4.7865,155.7909,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,7,2,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2177632,574.61,4.91,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ccccn23)nn1,0.52,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ccccn23)nn1,15.24498612,-6.228482706,15.24498612,0.137710524,0.310506987,574.611,545.379,574.2416422,216,0,0.4162995,-0.321981366,0.4162995,0.321981366,1.166666667,2.023809524,2.80952381,11.48895221,-0.245849963,3.34408E-16,-2.776637248,0.135164244,-2.895991693,2.213439943,-1.072153057,1.603623215,3061.27854,54.70977761,49.11985047,20.11985047,31.81397314,25.44599321,10.99877962,7.771456319,7.771456319,5.063214429,5.063214429,3.261678883,3.261678883,-4.55,1.73355E+14,9.746359378,11.02768033,5.629433546,280.544336,10.20972308,11.34110522,1.411842078,0,5.907179729,6.176298517,14.09514152,9.665781456,13.17124514,5.098681808,23.34064122,61.20913425,71.8401683,45.73965886,57.75886398,17.24174322,0,34.17836243,0,19.52505032,38.27307899,95.15425997,0,17.07524226,5.309813353,18.85863142,0,0,73.04880779,12.6731582,6.851892117,65.42958272,72.900454,1.411842078,22.72241949,0,83.59,197.0691942,4.794537184,13.17124514,4.681802935,4.400694606,0,0,0,0,15.29604542,39.79308165,288.0498078,0,15.93624536,6.417464168,-13.51120175,-2.273086217,-13.53777869,-9.108085336,-30.30669868,0,0.266666667,42,1,9,0,1,1,2,3,5,8,1,12,8,0,1,1,6,4.90892,152.4532,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,7,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4791681,422.49,4.71,CCc1ccc(C(=O)Nc2ccc(C)c(-n3cc(-c4cnc5cccnn45)cn3)c2)cc1,19.4,nM,CCc1ccc(C(=O)Nc2ccc(C)c(-n3cc(-c4cnc5cccnn45)cn3)c2)cc1,13.73291525,-3.497391045,13.73291525,0.322666709,0.445171505,422.492,400.316,422.1855093,158,0,0.255159158,-0.321918806,0.321918806,0.255159158,1.1875,2.09375,2.9375,11.3289414,-0.248314155,0.16148617,-2.428253963,0.145084507,-2.35682756,2.36446358,-1.052625289,1.791176707,2400.478983,41.05507707,37.59152986,15.59152986,24.60376072,19.53740572,8.590192123,5.919006946,5.919006946,3.945174563,3.945174563,2.514085513,2.514085513,-4.26,1.5509E+11,6.868057752,8.109630595,3.645428073,215.8743895,5.309813353,0,7.059019299,0,5.907179729,0,4.794537184,14.18117935,10.19736362,0,24.97914824,60.60623225,40.12614813,41.54696592,34.99230894,17.24174322,0,24.37854297,0,20.07670914,5.309813353,95.76370369,0,16.94476576,5.309813353,5.687386275,0,0,30.2857227,6.372924901,6.851892117,57.12271346,79.07334921,1.411842078,22.59194298,0,77.11,150.0269218,4.794537184,0,5.309813353,9.197200829,0,0,0,0,15.18134214,30.19777176,180.9184514,0,17.54669054,7.235938732,-7.465204709,-1.822016893,-10.30175838,-6.814040257,-6.881393736,0,0.12,32,1,7,0,0,0,2,3,5,6,1,7,7,0,0,0,5,4.70512,124.0552,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4753215,520.64,4.28,Cc1ccc(NC(=O)c2ccc(CN3CCCN(C)CC3)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,621,nM,Cc1ccc(NC(=O)c2ccc(CN3CCCN(C)CC3)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,14.23662089,-4.547902416,14.23662089,0.207596374,0.35991132,520.641,488.385,520.2699076,198,0,0.255159172,-0.321918806,0.321918806,0.255159172,1.076923077,1.974358974,2.846153846,10.75881288,-0.245850077,6.65252E-17,-2.643922517,1.95412E-16,-2.750765423,1.875222243,-1.040988081,1.569604383,3051.174651,54.70977761,50.98595705,18.98595705,31.83581152,26.3790465,10.43183291,7.162040935,7.162040935,4.615298355,4.615298355,2.898487579,2.898487579,-4.34,1.72098E+14,7.647212773,10.79933955,5.594240851,272.2626413,10.20972308,0,7.059019299,0,5.907179729,0,9.694446915,14.18117935,10.19736362,0,18.12725612,68.4909411,91.10307815,35.85303793,48.6998945,17.24174322,0,34.17836243,0,19.7216767,38.27307899,95.89418019,0,16.81428926,5.309813353,5.687386275,0,0,73.04880779,6.496859684,6.851892117,70.3513318,79.20382572,1.411842078,22.46146648,0,83.59,197.7447878,4.794537184,0,4.681802935,4.515397894,0,0,0,0,15.18134214,43.90535732,271.5951542,0,16.06714832,6.91053942,-9.134800255,-2.07873925,-11.72930759,-8.984181032,-29.97914718,0,0.266666667,39,1,9,0,1,1,2,3,5,8,1,9,8,0,1,1,6,4.28022,152.0682,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242581,567.61,4.78,O=C(/C(=C\c1ccc(F)c([N+](=O)[O-])c1)SCc1ccc(F)cc1)c1ccc(C(=O)N2CCN(CCO)CC2)cc1,500,nM,O=C(/C(=C\c1ccc(F)c([N+](=O)[O-])c1)SCc1ccc(F)cc1)c1ccc(C(=O)N2CCN(CCO)CC2)cc1,14.83532028,-4.455720426,14.83532028,0.708128361,0.162776165,567.614,540.398,567.1639484,208,0,0.304877423,-0.395044548,0.395044548,0.304877423,1.1,1.775,2.425,11.28295551,-0.181092524,2.04694E-16,-2.763021278,0.08752855,-2.904322781,2.539104658,-1.069482644,2.108211947,2616.416491,52.34797029,46.04705948,19.86355606,30.03015084,23.48722945,10.89547774,6.733105516,7.549602097,4.199211068,4.996978909,2.47917847,3.133217572,-3.93,1.7573E+13,10.16269895,13.42300896,7.376798021,271.6294962,10.00871792,5.817220841,5.783244946,7.248420498,5.907179729,5.687386275,24.60330237,4.390415048,4.390415048,11.76188495,30.21209354,47.39106827,66.32464545,41.06108682,64.04174616,35.19176765,1.431199657,9.799819462,0,5.704956885,39.04328366,115.3743082,0,0,0,14.46821637,0,11.76188495,71.9968467,5.704956885,21.74875995,67.4826028,71.3717423,0,6.052071746,0,103.99,199.9231287,28.48422273,0,0,0,0,0,0,0,5.108808191,37.07092212,252.3638221,-0.708128361,35.29067701,15.35680835,-11.96217562,-8.548362322,-19.85122055,0,-26.19142061,0,0.24137931,40,1,8,0,1,1,3,0,3,7,1,11,11,0,1,1,4,4.7803,148.9282,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL58580,392.42,4.41,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,1288.25,nM,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,13.31475481,-1.6146946,13.31475481,0.100629778,0.521468354,392.422,376.294,392.1385591,144,0,0.255160289,-0.324091691,0.324091691,0.255160289,1.033333333,1.866666667,2.7,12.15492414,-0.091408224,0.613301348,-2.319281036,0.67191332,-2.3153851,2.989780701,-0.409840436,1.93217773,2005.417525,34.68483359,30.59152986,14.59152986,21.37979939,15.80822611,7.91379892,5.157203548,5.157203548,3.220248105,3.220248105,1.963499225,1.963499225,-4.57,5137753532,7.688483163,8.62610003,4.456539776,195.2409813,10.61962671,0,2.823684157,5.948339281,5.907179729,0,9.778515705,9.967957042,5.261891555,0,6.042418708,60.42418708,41.02036117,36.51722059,26.80884113,23.23029156,5.261891555,14.95193556,0,0,10.61962671,96.1121944,0,17.3266008,10.61962671,17.32311183,0,0,20.85911529,0,11.33111287,35.11205995,84.98529142,2.823684157,11.25737949,0,103.59,130.5998654,4.794537184,0,10.61962671,0,0,6.069221313,0,0,14.95193556,27.2761955,130.2497852,0,24.35665066,9.065186491,-4.878961927,-2.493495158,-8.755194499,-2.377304139,0,0,0,30,2,7,0,0,0,2,2,4,6,2,7,5,0,0,0,4,4.40618,114.0979,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL55592,368.4,3.93,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,501.19,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,13.17025603,-1.556444411,13.17025603,0.119206454,0.554406797,368.4,352.272,368.1385591,136,0,0.255271993,-0.324091691,0.324091691,0.255271993,0.928571429,1.785714286,2.678571429,11.88034578,-0.091408223,0.609752608,-2.317673407,0.659360312,-2.315387966,2.880028156,-0.409910956,1.927821739,1863.418399,33.10748332,29.59152986,13.59152986,20.41427423,15.28183291,7.387405718,4.755810345,4.755810345,2.957051504,2.957051504,1.822003473,1.822003473,-4.13,1998548394,6.793252874,8.046693429,4.15687367,183.7031075,10.61962671,0,2.823684157,5.948339281,5.907179729,0,14.76249423,9.967957042,0,0,6.042418708,48.33934966,53.36615159,24.88454778,26.80884113,23.23029156,0,19.93591408,0,0,10.61962671,90.80969591,0,11.25737949,10.61962671,17.32311183,0,0,25.84309381,0,0,29.54860846,85.24624442,2.823684157,11.25737949,0,92.69,125.297367,4.794537184,0,10.61962671,0,0,0,0,0,19.93591408,22.01430394,129.1516969,0,27.53864332,-0.045995836,-4.028679072,-2.41483619,-8.128878495,-4.071950649,0,0,0,28,2,7,0,0,0,1,3,4,6,2,7,5,0,0,0,4,3.9295,107.1779,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242036,548.25,6.77,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(O)c(Br)c2)SCc2ccc(Br)cc2)cc1,20000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(O)c(Br)c2)SCc2ccc(Br)cc2)cc1,14.10257166,-3.138557703,14.10257166,0.227495197,0.251929971,548.252,532.124,545.9136042,152,0,0.335178995,-0.506775405,0.506775405,0.335178995,1.066666667,1.766666667,2.433333333,12.71133263,-0.163981596,0.654934907,-2.332081604,0.722644148,-2.216807447,2.962481511,-0.749362547,2.506051131,1779.828285,35.32302627,30.2971704,18.28566006,21.18545793,15.41920593,10.00520246,5.106918533,7.509411653,3.085721322,4.838357527,1.768523112,2.918186133,-2.35,3228792994,9.42340808,10.10745789,5.842255754,217.1032845,10.21761638,5.749511833,5.783244946,0,2.862399314,5.969305288,4.794537184,4.794537184,0,11.76188495,46.14203744,69.36343087,18.48264501,31.3904102,38.99731054,61.42639473,2.862399314,0,0,5.704956885,0,102.5709873,0,5.749511833,0,0,5.749511833,43.62177275,23.40136627,5.704956885,0,51.03350012,80.31718133,0,7.483271403,0,74.6,127.3573585,9.589074368,0,16.23460447,0,0,0,0,0,42.07750418,22.0530191,130.0419616,5.571569497,24.96708004,8.040385126,-6.996572372,-3.825798799,-11.54862505,0,0,0,0.043478261,30,2,4,0,0,0,3,0,3,5,2,7,8,0,0,0,3,6.7726,126.9526,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1241689,530.37,6.44,COC(=O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,750,nM,COC(=O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,14.60851145,-3.414932001,14.60851145,0.398037194,0.109575058,530.371,513.235,528.999484,168,0,0.337342187,-0.465417519,0.465417519,0.337342187,1.212121212,1.878787879,2.515151515,12.75791647,-0.243230907,0.591256443,-2.33128309,0.722644148,-2.279096392,3.22589289,-0.946424698,2.518078183,1998.874327,38.69326975,32.65263228,18.0551254,22.70458334,16.69146451,9.800959364,5.485573043,7.095067893,3.374416412,4.568683388,1.954543253,2.806831923,-3.3,12278138487,10.31483583,11.02113669,6.364119146,225.1758979,4.736862954,0,5.783244946,5.817220841,0,11.65669156,14.90885545,4.794537184,4.390415048,11.76188495,46.14203744,47.39106827,24.52506371,42.99122986,46.94255887,51.1838371,0,0,0,5.704956885,7.037952459,114.0298069,0,0,0,10.07780132,0,27.69182885,23.71381374,10.44181984,15.93153911,55.14577579,75.84446181,0,6.052071746,0,86.51,156.8356022,24.09380768,0,0,0,0,0,0,0,20.66680685,23.30289545,155.3794466,2.378454276,35.2561186,11.57049968,-10.04923886,-5.710319161,-15.1600291,0,0,-3.414932001,0.083333333,33,0,6,0,0,0,3,0,3,6,0,9,9,0,0,0,3,6.4402,128.5804,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1242215,516.34,6.35,O=C(O)c1ccc(C(=O)/C(=C\c2ccc([N+](=O)[O-])cc2F)SCc2ccc(Br)cc2)cc1,20000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc([N+](=O)[O-])cc2F)SCc2ccc(Br)cc2)cc1,15.46006399,-3.293919924,15.46006399,0.377070521,0.162199015,516.344,501.224,514.9838339,162,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.1875,1.84375,2.46875,12.90284395,-0.163969921,0.654934907,-2.330164609,0.782998585,-2.217635398,3.366056746,-0.735531264,2.527193119,1871.87133,36.19326975,30.15263228,17.5551254,21.55813673,15.39558866,9.596835219,5.38351097,6.993005821,3.286706555,4.480973532,1.885809725,2.738098395,-3.3,4496895999,10.54408831,10.3404495,5.893901253,215.7683735,5.108808191,5.817220841,5.783244946,0,7.118585932,5.969305288,14.90885545,9.184952232,0,11.76188495,40.09961873,41.82761678,30.0885152,37.88342044,43.20222844,51.1838371,1.431199657,0,0,5.704956885,0,114.0298069,0,0,0,10.07780132,0,27.69182885,21.78466947,5.704956885,15.93153911,51.03350012,75.84446181,0,7.483271403,0,97.51,145.3249302,19.70339264,4.390415048,4.472719516,0,0,0,0,0,21.03875209,20.62181944,136.6599174,2.408870132,34.54828533,15.0389309,-9.61348173,-5.468165134,-14.57435686,0,0,0,0.043478261,32,1,6,0,0,0,3,0,3,6,1,9,8,0,0,0,3,6.3518,124.2002,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL941,493.62,4.59,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,204,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,14.11777967,-4.257134077,14.11777967,0.154794735,0.389416163,493.615,462.367,493.2590086,188,0,0.255159162,-0.323844002,0.323844002,0.255159162,1.135135135,2,2.810810811,10.80058157,-0.24585001,3.39762E-17,-2.776790109,2.5866E-16,-2.895831708,1.822115798,-1.072197178,1.730294011,2716.838732,52.63242734,49.03874346,18.03874346,30.49649513,25.1762601,9.781832909,6.525237536,6.525237536,4.060166799,4.060166799,2.477556872,2.477556872,-4.14,3.20217E+13,7.243215248,11.28164917,6.354664605,260.626448,15.51953644,0,2.823684157,5.948339281,5.907179729,0,14.67842544,9.967957042,0,0,18.12725612,67.25155295,95.43679649,23.51378923,47.37021947,23.23029156,0,24.75175502,0,13.3487518,43.58289234,95.63322718,0,11.25737949,10.61962671,17.32311183,0,0,63.62220039,6.496859684,6.851892117,61.23688979,78.94287271,2.823684157,11.25737949,0,86.28,191.5425485,4.794537184,0,5.309813353,0,0,0,0,0,14.95193556,42.57568229,258.7066583,0,23.4248933,-0.674611809,-8.84024798,-3.205869863,-13.64341587,-2.825560504,-28.52517889,0,0.24137931,37,2,8,0,1,1,2,2,4,7,2,8,9,0,1,1,5,4.59032,146.8939,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2386594,575.7,4.25,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1558,nM,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,14.05623505,-4.668981481,14.05623505,0.138301304,0.240041175,575.695,542.431,575.2314735,214,0,0.261427323,-0.323844002,0.323844002,0.261427323,1.243902439,2.073170732,2.804878049,11.05318075,-0.24549355,-2.28448E-17,-2.750615804,2.34063E-16,-2.915432314,1.725294171,-1.048963379,1.19962E-06,3004.856249,57.83953412,52.67173662,20.4882332,33.09583043,26.51223933,11.67059855,6.755754884,7.664003174,3.9483634,3.9483634,2.427556872,2.427556872,-4.23,3.45796E+14,8.884372524,13.90359256,9.72373842,286.0056116,15.92944006,1.411842078,2.823684157,7.379538938,16.02530659,0,19.23345611,9.967957042,8.417796984,0,18.12725612,60.27572605,95.43679649,29.69771333,61.7548892,33.34841842,1.431199657,25.16165865,0,13.3487518,42.79098954,95.63322718,0,11.25737949,15.92944006,17.32311183,0,0,70.90321552,16.61498654,6.851892117,61.23688979,78.94287271,4.235526235,12.68857914,0,149.44,201.2786762,13.21233417,0,5.309813353,0,0,0,0,0,19.50696623,45.41872402,289.1335052,0,24.27200841,-1.363378269,-8.616290508,-3.149528735,-13.29664882,-6.029837741,-23.44751474,-4.668981481,0.24137931,41,4,11,0,1,1,2,2,4,10,4,12,10,0,1,1,5,3.75212,159.7392,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3618130,528.01,5.15,COc1ccc(Nc2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccccc5Cl)CC4)cc3)ncn2)cc1,73910,nM,COc1ccc(Nc2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccccc5Cl)CC4)cc3)ncn2)cc1,14.27329613,-4.259612445,14.27329613,0.016710782,0.373066546,528.012,501.804,527.1724174,192,0,0.254988998,-0.496765888,0.496765888,0.254988998,0.973684211,1.657894737,2.368421053,11.28295551,-0.2433704,0.012423336,-2.719895559,0.190345692,-2.870027857,2.539104658,-0.998710781,1.674725235,2581.178889,49.20977761,44.33877732,19.09470627,28.94180023,22.88597399,10.31672486,6.679738162,7.057702635,4.341208437,4.624681792,2.627812293,2.803136961,-4.43,8.07821E+12,8.81216125,11.31158933,5.602104596,261.9874202,19.84649577,19.24150488,1.411842078,0,11.81435946,0,9.589074368,9.967957042,0,0,35.77061472,48.33934966,48.8441467,56.21617061,50.0067433,34.9205484,0,19.7677765,0,0,38.33520455,101.0043512,0,17.00689132,10.04667631,11.50524905,5.749511833,11.60093989,64.60752716,0,0,54.98494126,84.85481491,6.434475392,11.25737949,0,87.66,184.1560617,9.589074368,0,5.309813353,0,0,0,0,0,14.70482,47.28174587,220.4339939,5.993008254,33.87637002,-1.105745681,-5.902960141,-6.447000101,-15.65233302,-1.126380887,-16.9661111,-3.241730163,0.172413793,38,1,8,0,1,1,3,1,4,6,1,9,7,0,1,1,5,5.1474,147.0037,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
